station_start,station_end,distance_meters
chicago130,chicago318,6817
chicago130,chicago319,4433
chicago130,chicago32,4856
chicago130,chicago320,4735
chicago130,chicago321,6724
chicago130,chicago322,18580
chicago130,chicago323,9582
chicago130,chicago324,6154
chicago130,chicago325,8727
chicago130,chicago326,8085
chicago130,chicago327,3947
chicago130,chicago328,20782
chicago130,chicago329,6460
chicago130,chicago33,5999
chicago130,chicago330,5375
chicago130,chicago331,2965
chicago130,chicago332,5661
chicago130,chicago333,1379
chicago130,chicago334,7361
chicago130,chicago335,13918
chicago130,chicago336,17669
chicago130,chicago337,4593
chicago130,chicago338,10284
chicago130,chicago339,8978
chicago130,chicago34,6034
chicago130,chicago340,5657
chicago130,chicago341,9569
chicago130,chicago342,4183
chicago130,chicago343,4404
chicago130,chicago344,7585
chicago130,chicago345,18931
chicago130,chicago346,3595
chicago130,chicago347,6115
chicago130,chicago348,6307
chicago130,chicago349,5160
chicago130,chicago35,6145
chicago130,chicago350,1554
chicago130,chicago351,19533
chicago130,chicago36,5925
chicago130,chicago37,5650
chicago130,chicago42,8983
chicago130,chicago43,5524
chicago130,chicago44,5153
chicago130,chicago45,6589
chicago130,chicago46,3950
chicago130,chicago47,4676
chicago130,chicago48,3330
chicago130,chicago49,5403
chicago130,chicago5,6359
chicago130,chicago50,6060
chicago130,chicago51,5252
chicago130,chicago52,5362
chicago130,chicago53,4628
chicago130,chicago54,2190
chicago130,chicago55,5963
chicago130,chicago56,3332
chicago130,chicago57,6144
chicago130,chicago58,2370
chicago130,chicago59,7432
chicago130,chicago60,3253
chicago130,chicago61,768
chicago130,chicago62,11093
chicago130,chicago66,3902
chicago130,chicago67,4398
chicago130,chicago68,5413
chicago130,chicago69,811
chicago130,chicago71,3813
chicago130,chicago72,8103
chicago130,chicago73,4375
chicago130,chicago74,3882
chicago130,chicago75,5053
chicago130,chicago76,7343
chicago130,chicago77,4390
chicago130,chicago80,4809
chicago130,chicago81,5111
chicago130,chicago84,2828
chicago130,chicago85,4791
chicago130,chicago86,2114
chicago130,chicago87,3998
chicago130,chicago88,4170
chicago130,chicago90,5921
chicago130,chicago91,4175
chicago130,chicago92,2334
chicago130,chicago93,3697
chicago130,chicago94,4825
chicago130,chicago97,9344
chicago130,chicago98,4992
chicago130,chicago99,7799
chicago131,chicago100,7173
chicago131,chicago106,6245
chicago131,chicago108,8248
chicago131,chicago109,8109
chicago131,chicago110,6543
chicago131,chicago111,6500
chicago131,chicago112,6946
chicago131,chicago113,3024
chicago131,chicago114,2298
chicago131,chicago115,1367
chicago131,chicago116,4386
chicago131,chicago117,2212
chicago131,chicago118,4246
chicago131,chicago119,7414
chicago131,chicago120,13844
chicago131,chicago121,20139
chicago131,chicago122,8304
chicago131,chicago123,5089
chicago131,chicago124,10304
chicago131,chicago126,4358
chicago131,chicago127,2173
chicago131,chicago128,5718
chicago131,chicago129,10596
chicago131,chicago13,2162
chicago131,chicago130,4920
chicago131,chicago131,0
chicago131,chicago132,14776
chicago131,chicago134,7856
chicago131,chicago135,10224
chicago131,chicago136,9646
chicago131,chicago137,9632
chicago131,chicago138,4848
chicago131,chicago14,10112
chicago131,chicago140,5959
chicago131,chicago141,3869
chicago131,chicago143,3247
chicago131,chicago144,2843
chicago131,chicago146,8664
chicago131,chicago147,14322
chicago131,chicago148,16418
chicago131,chicago149,15765
chicago131,chicago15,10580
chicago131,chicago150,14685
chicago131,chicago152,1139
chicago131,chicago153,562
chicago131,chicago154,616
chicago131,chicago156,1867
chicago131,chicago157,2757
chicago131,chicago158,4318
chicago131,chicago159,5071
chicago131,chicago16,4123
chicago131,chicago160,5067
chicago131,chicago162,1266
chicago131,chicago163,1312
chicago131,chicago164,7568
chicago131,chicago165,2469
chicago131,chicago166,1477
chicago131,chicago167,10928
chicago131,chicago168,11997
chicago131,chicago169,9129
chicago131,chicago17,5054
chicago131,chicago170,14379
chicago131,chicago171,10677
chicago131,chicago173,7183
chicago131,chicago174,8471
chicago131,chicago175,11615
chicago131,chicago176,5310
chicago131,chicago177,4405
chicago131,chicago178,13847
chicago131,chicago179,17137
chicago131,chicago181,6753
chicago131,chicago183,5279
chicago131,chicago184,16912
chicago131,chicago185,4425
chicago131,chicago186,6813
chicago131,chicago188,1643
chicago131,chicago19,9502
chicago131,chicago190,1360
chicago131,chicago191,8463
chicago131,chicago192,8552
chicago131,chicago193,15013
chicago131,chicago194,7621
chicago131,chicago195,9662
chicago131,chicago196,7567
chicago131,chicago197,8299
chicago131,chicago198,7144
chicago131,chicago199,6979
chicago131,chicago20,3849
chicago131,chicago200,18616
chicago131,chicago201,17523
chicago131,chicago202,14793
chicago131,chicago203,10719
chicago131,chicago204,20395
chicago131,chicago205,10558
chicago131,chicago206,15292
chicago131,chicago207,15770
chicago131,chicago208,11254
chicago131,chicago209,14732
chicago131,chicago21,8642
chicago131,chicago210,4819
chicago131,chicago211,6998
chicago131,chicago212,6427
chicago131,chicago213,4457
chicago131,chicago214,6224
chicago131,chicago215,7464
chicago131,chicago216,6554
chicago131,chicago217,7363
chicago131,chicago218,13897
chicago131,chicago219,3879
chicago131,chicago22,9046
chicago131,chicago220,3046
chicago131,chicago222,4649
chicago131,chicago223,2802
chicago131,chicago224,3733
chicago131,chicago225,3377
chicago131,chicago226,1328
chicago131,chicago227,1579
chicago131,chicago228,923
chicago131,chicago229,1089
chicago131,chicago23,5157
chicago131,chicago230,556
chicago131,chicago231,4039
chicago131,chicago232,3014
chicago131,chicago233,7531
chicago131,chicago234,3106
chicago131,chicago236,4579
chicago131,chicago237,15704
chicago131,chicago238,3092
chicago131,chicago239,3524
chicago131,chicago24,8087
chicago131,chicago240,3050
chicago131,chicago241,8560
chicago131,chicago242,3294
chicago131,chicago243,2895
chicago131,chicago244,1824
chicago131,chicago245,4198
chicago131,chicago246,2387
chicago131,chicago247,20326
chicago131,chicago248,21688
chicago131,chicago249,6629
chicago131,chicago25,6593
chicago131,chicago250,947
chicago131,chicago251,5487
chicago131,chicago252,19298
chicago131,chicago253,4610
chicago131,chicago254,3581
chicago131,chicago255,11656
chicago131,chicago256,3237
chicago131,chicago257,1217
chicago131,chicago258,2348
chicago131,chicago259,5009
chicago131,chicago26,7961
chicago131,chicago260,5038
chicago131,chicago261,8971
chicago131,chicago262,17523
chicago131,chicago263,15228
chicago131,chicago264,9568
chicago131,chicago265,17186
chicago131,chicago267,18744
chicago131,chicago268,4810
chicago131,chicago27,4113
chicago131,chicago271,17840
chicago131,chicago272,15730
chicago131,chicago273,12917
chicago131,chicago274,10060
chicago131,chicago275,9947
chicago131,chicago276,5679
chicago131,chicago277,6840
chicago131,chicago278,17011
chicago131,chicago279,17188
chicago131,chicago28,3641
chicago131,chicago280,16714
chicago131,chicago281,12335
chicago131,chicago282,9023
chicago131,chicago283,8132
chicago131,chicago284,11220
chicago131,chicago285,6375
chicago131,chicago286,8243
chicago131,chicago287,8010
chicago131,chicago288,3250
chicago131,chicago289,4206
chicago131,chicago29,5285
chicago131,chicago290,6164
chicago131,chicago291,4840
chicago131,chicago292,2574
chicago131,chicago293,4159
chicago131,chicago294,6003
chicago131,chicago295,5031
chicago131,chicago296,2596
chicago131,chicago297,3295
chicago131,chicago298,2140
chicago131,chicago299,2579
chicago131,chicago30,5808
chicago131,chicago300,2281
chicago131,chicago301,4780
chicago131,chicago302,1704
chicago131,chicago303,3032
chicago131,chicago304,2885
chicago131,chicago305,6091
chicago131,chicago306,3538
chicago131,chicago307,2212
chicago131,chicago308,1218
chicago131,chicago309,3662
chicago131,chicago31,6036
chicago131,chicago310,3032
chicago131,chicago311,3309
chicago131,chicago312,3853
chicago131,chicago313,3617
chicago131,chicago314,2700
chicago131,chicago315,4936
chicago131,chicago316,2890
chicago131,chicago317,9132
chicago131,chicago318,2250
chicago131,chicago319,835
chicago131,chicago32,8810
chicago131,chicago320,9330
chicago131,chicago321,12122
chicago131,chicago322,20824
chicago131,chicago323,5015
chicago131,chicago324,3052
chicago131,chicago325,4884
chicago131,chicago326,4242
chicago131,chicago327,2499
chicago131,chicago328,23025
chicago131,chicago329,3264
chicago131,chicago33,8471
chicago131,chicago330,859
chicago131,chicago331,4161
chicago131,chicago332,2380
chicago131,chicago333,4526
chicago131,chicago334,3109
chicago131,chicago335,16162
chicago131,chicago336,19913
chicago131,chicago337,6068
chicago131,chicago338,12527
chicago131,chicago339,16372
chicago131,chicago34,3954
chicago131,chicago340,2555
chicago131,chicago341,11787
chicago131,chicago342,9050
chicago131,chicago343,1537
chicago131,chicago344,3742
chicago131,chicago345,21175
chicago131,chicago346,8241
chicago131,chicago347,1408
chicago131,chicago348,11175
chicago131,chicago349,2058
chicago131,chicago35,8114
chicago131,chicago350,6201
chicago131,chicago351,21777
chicago131,chicago36,8953
chicago131,chicago37,8122
chicago131,chicago42,13592
chicago131,chicago43,8045
chicago131,chicago44,7770
chicago131,chicago45,11036
chicago131,chicago46,5571
chicago131,chicago47,7148
chicago131,chicago48,5496
chicago131,chicago49,7874
chicago131,chicago5,11188
chicago131,chicago50,8346
chicago131,chicago51,7474
chicago131,chicago52,7817
chicago131,chicago53,6249
chicago131,chicago54,5991
chicago131,chicago55,9045
chicago131,chicago56,7658
chicago131,chicago57,9844
chicago131,chicago58,3266
chicago131,chicago59,11815
chicago131,chicago60,3862
chicago131,chicago61,4420
chicago131,chicago62,13336
chicago131,chicago66,7734
chicago131,chicago67,2050
chicago131,chicago68,8866
chicago131,chicago69,4230
chicago131,chicago71,7189
chicago131,chicago72,13488
chicago131,chicago73,8702
chicago131,chicago74,6873
chicago131,chicago75,8693
chicago131,chicago76,9299
chicago131,chicago77,8222
chicago131,chicago80,7913
chicago131,chicago81,7583
chicago131,chicago84,6204
chicago131,chicago85,6169
chicago131,chicago86,5903
chicago131,chicago87,1880
chicago131,chicago88,7636
chicago131,chicago90,10407
chicago131,chicago91,8007
chicago131,chicago92,5710
chicago131,chicago93,3448
chicago131,chicago94,3444
chicago131,chicago97,11561
chicago131,chicago98,7604
chicago131,chicago99,8467
chicago132,chicago100,5909
chicago132,chicago106,8712
chicago132,chicago108,3792
chicago132,chicago109,4244
chicago132,chicago110,8509
chicago132,chicago111,9228
chicago132,chicago112,5224
chicago132,chicago113,12551
chicago132,chicago114,15344
chicago132,chicago115,13889
chicago132,chicago116,10379
chicago132,chicago117,14703
chicago132,chicago118,11039
chicago132,chicago119,6878
chicago132,chicago120,641
chicago132,chicago121,8954
chicago132,chicago122,6427
chicago132,chicago123,11500
chicago132,chicago124,4346
chicago132,chicago126,10559
chicago132,chicago127,12542
chicago132,chicago128,8887
chicago132,chicago129,3480
chicago132,chicago13,13740
chicago132,chicago130,9040
chicago132,chicago131,14720
chicago132,chicago132,0
chicago132,chicago134,4609
chicago132,chicago135,1751
chicago132,chicago136,3857
chicago132,chicago137,3064
chicago132,chicago138,10416
chicago132,chicago14,2598
chicago132,chicago140,8969
chicago132,chicago141,10851
chicago132,chicago143,11631
chicago132,chicago144,12096
chicago132,chicago146,5680
chicago132,chicago147,1205
chicago132,chicago148,2119
chicago132,chicago149,2870
chicago132,chicago15,3067
chicago132,chicago150,3182
chicago132,chicago152,13655
chicago132,chicago153,14220
chicago132,chicago154,14564
chicago132,chicago156,13440
chicago132,chicago157,13430
chicago132,chicago158,9791
chicago132,chicago159,10328
chicago132,chicago16,9177
chicago132,chicago160,10704
chicago132,chicago162,16079
chicago132,chicago163,15207
chicago132,chicago164,5569
chicago132,chicago165,15675
chicago132,chicago166,14677
chicago132,chicago167,4224
chicago132,chicago168,2560
chicago132,chicago169,3442
chicago132,chicago17,8690
chicago132,chicago170,1774
chicago132,chicago171,2551
chicago132,chicago173,8062
chicago132,chicago174,4302
chicago132,chicago175,3966
chicago132,chicago176,9972
chicago132,chicago177,11644
chicago132,chicago178,1465
chicago132,chicago179,4242
chicago132,chicago181,8302
chicago132,chicago183,8928
chicago132,chicago184,2479
chicago132,chicago185,10836
chicago132,chicago186,7505
chicago132,chicago188,14286
chicago132,chicago19,4691
chicago132,chicago190,14235
chicago132,chicago191,4149
chicago132,chicago192,4025
chicago132,chicago193,1265
chicago132,chicago194,5452
chicago132,chicago195,7400
chicago132,chicago196,7783
chicago132,chicago197,4882
chicago132,chicago198,4907
chicago132,chicago199,7926
chicago132,chicago20,8437
chicago132,chicago200,5721
chicago132,chicago201,4629
chicago132,chicago202,2200
chicago132,chicago203,5035
chicago132,chicago204,7500
chicago132,chicago205,4072
chicago132,chicago206,1363
chicago132,chicago207,1751
chicago132,chicago208,3481
chicago132,chicago209,761
chicago132,chicago21,5438
chicago132,chicago210,8280
chicago132,chicago211,7871
chicago132,chicago212,8589
chicago132,chicago213,9897
chicago132,chicago214,8377
chicago132,chicago215,7421
chicago132,chicago216,11110
chicago132,chicago217,6129
chicago132,chicago218,1292
chicago132,chicago219,10004
chicago132,chicago22,4234
chicago132,chicago220,13169
chicago132,chicago222,11060
chicago132,chicago223,12935
chicago132,chicago224,12128
chicago132,chicago225,12366
chicago132,chicago226,14423
chicago132,chicago227,16170
chicago132,chicago228,15643
chicago132,chicago229,15848
chicago132,chicago23,10046
chicago132,chicago230,15276
chicago132,chicago231,16827
chicago132,chicago232,14650
chicago132,chicago233,5484
chicago132,chicago234,17750
chicago132,chicago236,11572
chicago132,chicago237,2060
chicago132,chicago238,17996
chicago132,chicago239,18244
chicago132,chicago24,7403
chicago132,chicago240,16441
chicago132,chicago241,4108
chicago132,chicago242,19756
chicago132,chicago243,17615
chicago132,chicago244,17932
chicago132,chicago245,16275
chicago132,chicago246,17310
chicago132,chicago247,9141
chicago132,chicago248,8882
chicago132,chicago249,16714
chicago132,chicago25,8656
chicago132,chicago250,15177
chicago132,chicago251,17097
chicago132,chicago252,7110
chicago132,chicago253,17908
chicago132,chicago254,15527
chicago132,chicago255,3136
chicago132,chicago256,15883
chicago132,chicago257,15937
chicago132,chicago258,11899
chicago132,chicago259,11420
chicago132,chicago26,7278
chicago132,chicago260,12663
chicago132,chicago261,5657
chicago132,chicago262,3674
chicago132,chicago263,2998
